,date,title,link
357,2020年4月24日,梶山経済産業大臣兼ロシア経済分野協力担当大臣とレシェトニコフ経済発展大臣がTV会談を行いました,https://www.meti.go.jp//press/2020/04/20200424009/20200424009.html
358,2020年4月23日,第1回「インフラ海外展開懇談会」を開催します,https://www.meti.go.jp//press/2020/04/20200423005/20200423005.html
359,2020年4月22日,「経済強靱性に関する日ASEAN共同イニシアティブ」を取りまとめました,https://www.meti.go.jp//press/2020/04/20200422005/20200422005.html
360,2020年4月17日,梶山経済産業大臣は、ベトナムのアイン商工大臣との間で電話会談を行いました ,https://www.meti.go.jp//press/2020/04/20200417004/20200417004.html
361,2020年4月16日,東アジア地域包括的経済連携（RCEP）交渉の第29回会合が開催されます,https://www.meti.go.jp//press/2020/04/20200416002/20200416002.html
362,2020年4月3日,外国為替及び外国貿易法に基づく行政処分（輸出禁止）を行いました,https://www.meti.go.jp//press/2020/04/20200403003/20200403003.html
363,2020年3月31日,梶山経済産業大臣がG20貿易・投資大臣会合（テレビ会議）に参加しました,https://www.meti.go.jp//press/2019/03/20200331003/20200331003.html
364,2020年3月19日,インドによるICT製品の関税引上げ措置についてWTO紛争処理小委員会の設置要請を行いました,https://www.meti.go.jp//press/2019/03/20200319004/20200319004.html
365,2020年3月11日,第8回輸出管理政策対話を開催しました,https://www.meti.go.jp//press/2019/03/20200311002/20200311002.html
366,2020年3月6日,第8回日韓輸出管理政策対話の開催について,https://www.meti.go.jp//press/2019/03/20200306004/20200306004.html
367,2020年3月5日,新型コロナウイルスの流行に伴う輸出入手続きの緩和等について,https://www.meti.go.jp//press/2019/03/20200305002/20200305002.html
368,2020年2月28日,第3回「日英産業政策対話」を開催しました,https://www.meti.go.jp//press/2019/02/20200228008/20200228008.html
369,2020年2月21日,第8回輸出管理政策対話を開催します,https://www.meti.go.jp//press/2019/02/20200221007/20200221007.html
370,2020年2月21日,アフリカ経済の発展及び成長のため、知財の観点から支援を強化します,https://www.meti.go.jp//press/2019/02/20200221003/20200221003.html
371,2020年2月19日,第27回アジア輸出管理セミナーが開催されました,https://www.meti.go.jp//press/2019/02/20200219004/20200219004.html
372,2020年2月19日,WTOで電子商取引に関する交渉会合（大阪トラック・プロセス）が開催されました,https://www.meti.go.jp//press/2019/02/20200219001/20200219001.html
373,2020年2月14日,新型コロナウイルスの流行に伴う輸出入手続きの緩和等について,https://www.meti.go.jp//press/2019/02/20200214010/20200214010.html
374,2020年2月14日,防衛装備の海外移転の許可の状況に関する年次報告書を取りまとめました,https://www.meti.go.jp//press/2019/02/20200214006/20200214006.html
375,2020年2月4日,エネルギー・インフラ金融及び市場形成に関する日米協力覚書を締結しました,https://www.meti.go.jp//press/2019/02/20200204001/20200204001.html
376,2020年2月3日,関東経済産業局の通商窓口業務を東京通商事務所と横浜通商事務所に集約します,https://www.meti.go.jp//press/2019/02/20200203006/20200203006.html
377,2020年1月29日,牧原経済産業副大臣がスイスとフランスに出張しました,https://www.meti.go.jp//press/2019/01/20200129006/20200129006.html
378,2020年1月24日,WTO電子商取引交渉（大阪トラック・プロセス）に関する閣僚級会合が開催されました,https://www.meti.go.jp//press/2019/01/20200124004/20200124004.html
379,2020年1月15日,梶山経済産業大臣が米国に出張しました,https://www.meti.go.jp//press/2019/01/20200115001/20200115001.html
380,2020年1月14日,三極貿易大臣共同声明が発表されました,https://www.meti.go.jp//press/2019/01/20200114007/20200114007.html
381,2020年1月10日,梶山経済産業大臣がオーストラリア連邦へ出張しました,https://www.meti.go.jp//press/2019/01/20200110007/20200110007.html
382,2019年12月25日,第6回 日EU CSRワーキンググループを開催しました,https://www.meti.go.jp//press/2019/12/20191225001/20191225001.html
383,2019年12月23日,第3回日中スマート製造交流セミナーを開催しました,https://www.meti.go.jp//press/2019/12/20191223010/20191223010.html
384,2019年12月23日,第二回日インドネシア自動車対話を開催しました,https://www.meti.go.jp//press/2019/12/20191223003/20191223003.html
385,2019年12月23日,インド政府と「日本工業団地」のプログレスレポートを交換しました,https://www.meti.go.jp//press/2019/12/20191223002/20191223002.html
386,2019年12月22日,梶山経済産業大臣が中華人民共和国に出張しました,https://www.meti.go.jp//press/2019/12/20191222001/20191222001.html
387,2019年12月16日,第7回輸出管理政策対話を開催しました,https://www.meti.go.jp//press/2019/12/20191216007/20191216007.html
388,2019年12月12日,第8回商標五庁（TM5）会合を日本で開催しました,https://www.meti.go.jp//press/2019/12/20191212001/20191212001.html
389,2019年12月12日,デジタルインフラ分野の日印ビジネス協力の推進を歓迎します,https://www.meti.go.jp//press/2019/12/20191212005/20191212005.html
390,2019年12月10日,梶山経済産業大臣がインドへ出張しました,https://www.meti.go.jp//press/2019/12/20191210003/20191210003.html
391,2019年12月9日,第19回経済産業省と中国商務部との次官級定期協議を開催しました,https://www.meti.go.jp//press/2019/12/20191209011/20191209011.html
392,2019年12月9日,第13回 日中省エネルギー・環境総合フォーラムを開催しました,https://www.meti.go.jp//press/2019/12/20191209008/20191209008.html
393,2019年12月5日,第７回輸出管理政策対話に向けた局長級準備会合を開催しました,https://www.meti.go.jp//press/2019/12/20191205004/20191205004.html
394,2019年11月26日,梶山経済産業大臣がカンボジア・チャン・プラシッド工業手工芸省上級大臣と会談を行いました,https://www.meti.go.jp//press/2019/11/20191126001/20191126001.html
395,2019年11月26日,日中韓自由貿易協定（FTA）交渉の第16回会合が開催されます,https://www.meti.go.jp//press/2019/11/20191126003/20191126003.html
396,2019年11月25日,WTOで電子商取引に関する交渉会合（大阪トラック・プロセス）が開催されました,https://www.meti.go.jp//press/2019/11/20191125002/20191125002.html
397,2019年11月25日,ブラジルとの特許審査ハイウェイが全技術分野で利用可能になります,https://www.meti.go.jp//press/2019/11/20191125001/20191125001.html
398,2019年11月20日,大韓民国向け輸出管理の運用の見直しについてWTO協定に基づく二国間協議を実施しました,https://www.meti.go.jp//press/2019/11/20191120004/20191120004.html
399,2019年11月20日,「第9回日米欧三極クリティカルマテリアル会合」を開催しました,https://www.meti.go.jp//press/2019/11/20191120003/20191120003.html
400,2019年11月19日,輸出貿易管理令の一部を改正する政令案が閣議決定されました,https://www.meti.go.jp//press/2019/11/20191119001/20191119001.html
401,2019年11月13日,地域への外国企業誘致をサポートする「地域への対日直接投資サポートプログラム」支援対象自治体を追加決定しました（京都府）,https://www.meti.go.jp//press/2019/11/20191113001/20191113001.html
402,2019年11月12日,「第13回日中省エネルギー・環境総合フォーラム」を開催します,https://www.meti.go.jp//press/2019/11/20191112006/20191112006.html
403,2019年11月11日,インドにおける「日本式ものづくり学校（JIM:Japan-India Institute for Manufacturing）」を認定しました,https://www.meti.go.jp//press/2019/11/20191111002/20191111002.html
404,2019年11月8日,大韓民国向け輸出管理の運用の見直しについてWTO協定に基づく二国間協議を実施します,https://www.meti.go.jp//press/2019/11/20191108006/20191108006.html
405,2019年11月8日,安倍総理大臣がAPECビジネス諮問委員会（ABAC）の「APEC首脳への提言」を受け取りました,https://www.meti.go.jp//press/2019/11/20191108002/20191108002.html
406,2019年11月7日,第18回「日独次官級定期協議」を開催しました,https://www.meti.go.jp//press/2019/11/20191107003/20191107003.html
407,2019年11月6日,牧原経済産業副大臣が中国（上海）を訪問しました,https://www.meti.go.jp//press/2019/11/20191106002/20191106002.html
408,2019年11月5日,牧原経済産業副大臣がタイ王国へ出張しました,https://www.meti.go.jp//press/2019/11/20191105003/20191105003.html
409,2019年10月31日,東アジア地域包括的経済連携（RCEP）閣僚会合、日タイ企業連携プロジェクト署名式が開催されます,https://www.meti.go.jp//press/2019/10/20191031006/20191031006.html
410,2019年10月31日,地域への対日直接投資カンファレンス「Regional Business Conference in SENDAI」を開催します,https://www.meti.go.jp//press/2019/10/20191031001/20191031001.html
411,2019年10月30日,宮本経済産業大臣政務官がスロバキア及びフランスに出張しました,https://www.meti.go.jp//press/2019/10/20191030007/20191030007.html
412,2019年10月30日,地域への外国企業誘致をサポートする「地域への対日直接投資サポートプログラム」支援対象自治体を追加決定しました（神奈川県、沖縄県）,https://www.meti.go.jp//press/2019/10/20191030002/20191030002.html
413,2019年10月28日,WTOで電子商取引に関する交渉会合（大阪トラック・プロセス）が開催されました,https://www.meti.go.jp//press/2019/10/20191028001/20191028001.html
414,2019年10月26日,鉄鋼の過剰生産能力に関するグローバル・フォーラム閣僚会合を開催しました,https://www.meti.go.jp//press/2019/10/20191026001/20191026001.html
415,2019年10月25日,菅原経済産業大臣がジャーベル･アラブ首長国連邦（UAE）国務大臣兼アブダビ国営石油会社（ADNOC）CEOと会談を行いました,https://www.meti.go.jp//press/2019/10/20191025004/20191025004.html
416,2019年10月24日,「日・サウジ・ビジョン2030 2.0改訂版」を策定しました,https://www.meti.go.jp//press/2019/10/20191024005/20191024005.html
417,2019年10月24日,菅原経済産業大臣がメレドフ・トルクメニスタン副首相兼外務大臣と会談を行いました,https://www.meti.go.jp//press/2019/10/20191024003/20191024003.html
418,2019年10月21日,CSR分野における国際協力促進のためのセミナーを開催しました,https://www.meti.go.jp//press/2019/10/20191021001/20191021001.html
419,2019年10月18日,第10回日米インターネットエコノミーダイアログを開催しました,https://www.meti.go.jp//press/2019/10/20191018006/20191018006.html
420,2019年10月18日,「Regional Business Conference in YOKOHAMA」が開催され、牧原経済産業副大臣が出席しました,https://www.meti.go.jp//press/2019/10/20191018004/20191018004.html
421,2019年10月15日,菅原経済産業大臣がタイへ出張しました,https://www.meti.go.jp//press/2019/10/20191015007/20191015007.html
422,2019年10月15日,WTOパブリックフォーラムにおいて「大阪トラック」に関するワークショップが開催されました,https://www.meti.go.jp//press/2019/10/20191015004/20191015004.html
423,2019年10月12日,大韓民国向け輸出管理の運用の見直しについてWTO協定に基づく二国間協議を実施しました,https://www.meti.go.jp//press/2019/10/20191012001/20191012001.html
424,2019年10月11日,第9回東アジア地域包括的経済連携（RCEP）閣僚会合が開催されます,https://www.meti.go.jp//press/2019/10/20191011006/20191011006.html
425,2019年10月11日,日ASEANスマートシティ・ネットワークハイレベル会合に牧原経済産業副大臣が出席しました,https://www.meti.go.jp//press/2019/10/20191011005/20191011005.html
426,2019年10月10日,大韓民国向け輸出管理の運用の見直しについてWTO協定に基づく二国間協議を実施します,https://www.meti.go.jp//press/2019/10/20191010002/20191010002.html
427,2019年10月9日,国際貿易救済セミナー「アンチダンピングを知って利益を守る」を開催します,https://www.meti.go.jp//press/2019/10/20191009001/20191009001.html
428,2019年10月4日,英国で事業展開を行う中堅・中小企業等を対象とする「ブレグジット対応サービスデスク」を立ち上げました,https://www.meti.go.jp//press/2019/10/20191004004/20191004004.html
429,2019年10月1日,日本貿易振興機構が新輸出大国コンソーシアム「海外展開成功事例集」をウェブサイトで公開,https://www.meti.go.jp//press/2019/10/20191001002/20191001002.html
430,2019年9月30日,菅原経済産業大臣がスリヤ・タイ王国工業大臣と会談を行いました,https://www.meti.go.jp//press/2019/09/20190930007/20190930007.html
431,2019年9月30日,WTOで電子商取引に関する交渉会合（大阪トラック・プロセス）が開催されました,https://www.meti.go.jp//press/2019/09/20190930003/20190930003.html
432,2019年9月27日,8月の大韓民国向けフッ化水素輸出量について,https://www.meti.go.jp//press/2019/09/20190927005/20190927005.html
433,2019年9月26日,日トルコ経済連携協定（EPA）交渉の第17回会合が開催されます,https://www.meti.go.jp//press/2019/09/20190926008/20190926008.html
434,2019年9月26日,日米貿易協定、日米デジタル貿易協定に関する合意結果について,https://www.meti.go.jp//press/2019/09/20190926006/20190926006.html
435,2019年9月26日,中華人民共和国産トリス（クロロプロピル）ホスフェートに対する不当廉売関税の課税に関する調査を開始します,https://www.meti.go.jp//press/2019/09/20190926002/20190926002.html
436,2019年9月26日,対内直接投資等に該当する行為の見直し等を行います,https://www.meti.go.jp//press/2019/09/20190926001/20190926001.html
437,2019年9月25日,菅原大臣と英国トラス国際貿易大臣が会談を行いました,https://www.meti.go.jp//press/2019/09/20190925006/20190925006.html
438,2019年9月17日,東アジア地域包括的経済連携（RCEP）交渉の第28回会合が開催されます,https://www.meti.go.jp//press/2019/09/20190917003/20190917003.html
439,2019年9月11日,韓国による日本製空気圧伝送用バルブに対するアンチダンピング課税措置がWTO協定違反と判断され、是正が勧告されました,https://www.meti.go.jp//press/2019/09/20190911001/20190911001.html
440,2019年9月10日,滝波経済産業大臣政務官がアメリカ合衆国、コロンビア共和国及びチリ共和国に出張しました,https://www.meti.go.jp//press/2019/09/20190910006/20190910006.html
441,2019年9月10日,磯﨑経済産業副大臣がエジプト・アラブ共和国へ出張しました（日本・アラブ経済フォーラム）,https://www.meti.go.jp//press/2019/09/20190910005/20190910005.html
442,2019年9月9日,世耕経済産業大臣がタイ王国へ出張しました,https://www.meti.go.jp//press/2019/09/20190909005/20190909005.html
443,2019年9月9日,関経済産業副大臣が英国及びドイツ連邦共和国に出張しました,https://www.meti.go.jp//press/2019/09/20190909001/20190909001.html
444,2019年9月6日,世耕経済産業大臣兼ロシア経済分野協力担当大臣がロシア連邦に出張しました,https://www.meti.go.jp//press/2019/09/20190906005/20190906005.html
445,2019年9月3日,韓国の告示改正に関して意見及び質問を提出しました,https://www.meti.go.jp//press/2019/09/20190903005/20190903005.html
446,2019年9月3日,日ASEAN経済大臣会合、東アジア地域包括的経済連携（RCEP）閣僚会合が開催されます,https://www.meti.go.jp//press/2019/09/20190903004/20190903004.html
447,2019年9月2日,関経済産業副大臣が第7回アフリカ開発会議（TICAD7）に出席しました,https://www.meti.go.jp//press/2019/09/20190902007/20190902007.html
448,2019年9月2日,世耕経済産業大臣とル・メール経済財務大臣が電話会談を行いました,https://www.meti.go.jp//press/2019/09/20190902006/20190902006.html
449,2019年8月30日,世耕経済産業大臣が第7回アフリカ開発会議（TICAD7）に出席しました,https://www.meti.go.jp//press/2019/08/20190830008/20190830008.html
450,2019年8月28日,本日の韓国政府発表等について,https://www.meti.go.jp//press/2019/08/20190828020/20190828020.html
451,2019年8月28日,世耕経済産業大臣がブアソーン・ラオス人民民主共和国・国立経済研究所長と会談を行いました,https://www.meti.go.jp//press/2019/08/20190828002/20190828002.html
452,2019年8月27日,世耕経済産業大臣立ち合いのもと、日本貿易保険（NEXI）がイスラム開発銀行（IsDB）、イスラム投資・輸出保険機関（ICIEC）、アフリカ貿易保険機構（ATI）と協力のための覚書（MOU）に署名しました,https://www.meti.go.jp//press/2019/08/20190827003/20190827003.html
453,2019年8月27日,本年8月19日付大韓民国外交部口上書に回答しました,https://www.meti.go.jp//press/2019/08/20190827005/20190827005.html
454,2019年8月26日,関経済産業副大臣が中国に出張しました,https://www.meti.go.jp//press/2019/08/20190826002/20190826002.html
455,2019年8月7日,日ASEAN間の知財協力を強化しました,https://www.meti.go.jp//press/2019/08/20190807001/20190807001.html
456,2019年8月5日,世耕経済産業大臣が中華人民共和国へ出張しました,https://www.meti.go.jp//press/2019/08/20190805002/20190805002.html
457,2019年8月2日,日トルコ経済連携協定(EPA)交渉の第16回会合が開催されます,https://www.meti.go.jp//press/2019/08/20190802002/20190802002.html
458,2019年8月2日,輸出貿易管理令の一部を改正する政令が閣議決定されました,https://www.meti.go.jp//press/2019/08/20190802001/20190802001.html
459,2019年8月1日,世耕経済産業大臣がウッタマ・タイ王国財務大臣と会談を行いました,https://www.meti.go.jp//press/2019/08/20190801003/20190801003.html
460,2019年8月1日,東アジア地域包括的経済連携（RCEP）閣僚会合が開催されます,https://www.meti.go.jp//press/2019/08/20190801001/20190801001.html
461,2019年7月26日,インド高速鉄道に関する第10回合同委員会が開催されました,https://www.meti.go.jp//press/2019/07/20190726002/20190726002.html
462,2019年7月24日,本日の韓国産業通商資源部による記者会見について,https://www.meti.go.jp//press/2019/07/20190724002/20190724003.html
463,2019年7月19日,本日の韓国産業通商資源部による記者説明について,https://www.meti.go.jp//press/2019/07/20190719009/20190719009.html
464,2019年7月19日,東アジア地域包括的経済連携（RCEP）交渉の第27回会合が開催されます,https://www.meti.go.jp//press/2019/07/20190719005/20190719005.html
465,2019年7月18日,WTO電子商取引有志国会合（大阪トラック）が開催されました,https://www.meti.go.jp//press/2019/07/20190718001/20190718001.html
466,2019年7月16日,「令和元年版通商白書」を取りまとめました,https://www.meti.go.jp//press/2019/07/20190716004/20190716004.html
467,2019年7月13日,本日の一部報道（韓国政府担当課長による記者説明）について,https://www.meti.go.jp//press/2019/07/20190713001/20190713001.html
468,2019年7月11日,「第6回日中化学産業政策対話」を開催しました,https://www.meti.go.jp//press/2019/07/20190711002/20190711002.html
469,2019年7月9日,貿易保険法施行令の一部を改正する政令が閣議決定されました,https://www.meti.go.jp//press/2019/07/20190709003/20190709003.html
470,2019年7月8日,7月の政策特集は「アフリカビジネスの新戦略」です!,https://www.meti.go.jp//press/2019/07/20190708002/20190708002.html
471,2019年7月1日,磯﨑経済産業副大臣がトルクメニスタンに出張しました,https://www.meti.go.jp//press/2019/07/20190701008/20190701008.html
472,2019年7月1日,第10回「キャリア教育アワード」及び第9回「キャリア教育推進連携表彰」を実施します,https://www.meti.go.jp//press/2019/07/20190701007/20190701007.html
473,2019年7月1日,大韓民国向け輸出管理の運用の見直しについて,https://www.meti.go.jp//press/2019/07/20190701006/20190701006.html
474,2019年7月1日,世耕経済産業大臣兼ロシア経済分野協力担当大臣がG20大阪サミット関連会合に出席しました,https://www.meti.go.jp//press/2019/07/20190701003/20190701003.html
475,2019年6月28日,デジタル経済首脳特別イベント（大阪トラック）が開催されました,https://www.meti.go.jp//press/2019/06/20190628001/20190628001.html
476,2019年6月28日,「グループ・ガバナンス・システムに関する実務指針」を策定しました,https://www.meti.go.jp//press/2019/06/20190628003/20190628003.html
477,2019年6月26日,不公正貿易報告書及び経済産業省の取組方針を取りまとめました,https://www.meti.go.jp//press/2019/06/20190626003/20190626003.html
478,2019年6月19日,「貿易・投資を通じ、持続可能かつ包摂的な成長に貢献するビジネス・政策事例」を公開します,https://www.meti.go.jp//press/2019/06/20190619005/20190619005.html
479,2019年6月18日,「日・サウジ・ビジョン2030　2.0」を策定しました,https://www.meti.go.jp//press/2019/06/20190618007/20190618007.html
480,2019年6月18日,東アジア地域包括的経済連携（RCEP）交渉の第26回会合が開催されます,https://www.meti.go.jp//press/2019/06/20190618005/20190618005.html
481,2019年6月18日,「海外ジョブフェア事業」の出展企業募集を開始しました,https://www.meti.go.jp//press/2019/06/20190618003/20190618003.html
482,2019年6月17日,海外M&AにおいてCFO・法務担当役員・社外取締役に期待される役割を「9つの行動」別冊編にまとめました,https://www.meti.go.jp//press/2019/06/20190617006/20190617006.html
483,2019年6月13日,日トルコ経済連携協定(EPA)交渉の第15回会合が開催されます,https://www.meti.go.jp//press/2019/06/20190613006/20190613006.html
484,2019年6月13日,関経済産業副大臣がロシア、スロベニア共和国、北マケドニア共和国に出張しました,https://www.meti.go.jp//press/2019/06/20190613001/20190613001.html
485,2019年6月12日,貿易救済セミナーを開催します,https://www.meti.go.jp//press/2019/06/20190612002/20190612002.html
486,2019年6月10日,G20茨城つくば貿易・デジタル経済大臣会合を開催しました,https://www.meti.go.jp//press/2019/06/20190610010/20190610010.html
487,2019年6月10日,世耕経済産業大臣とル・メール経済財務大臣が会談を行いました,https://www.meti.go.jp//press/2019/06/20190610009/20190610009.html
488,2019年6月10日,世耕経済産業大臣兼ロシア経済分野協力担当大臣とオレシュキン経済発展大臣兼対日貿易経済協力担当大統領特別代表が会談を行いました,https://www.meti.go.jp//press/2019/06/20190610008/20190610008.html
489,2019年6月10日,インドにおける「日本式ものづくり学校（JIM: Japan-India Institute for Manufacturing）」を認定しました,https://www.meti.go.jp//press/2019/06/20190610003/20190610003.html
490,2019年6月10日,中華人民共和国工業信息化部と第1回日中産業大臣対話を開催しました（結果概要）,https://www.meti.go.jp//press/2019/06/20190610001/20190610001.html
491,2019年6月7日,世耕大臣がインフラ輸出への機関投資家資金の活用促進に向けた日本貿易保険（NEXI）と金融機関の協力覚書署名式に出席しました,https://www.meti.go.jp//press/2019/06/20190607007/20190607007.html
492,2019年6月7日,アフリカビジネス協議会　第1回本会議を開催しました,https://www.meti.go.jp//press/2019/06/20190607004/20190607004.html
493,2019年5月31日,世耕大臣がインドネシア共和国、シンガポール共和国へ出張しました,https://www.meti.go.jp//press/2019/05/20190531009/20190531009.html
494,2019年5月31日,令和元年度質の高いインフラの海外展開に向けた事業実施可能性調査事業等の採択事業者を決定しました,https://www.meti.go.jp//press/2019/05/20190531002/20190531002.html
495,2019年5月29日,石川経済産業大臣政務官がチリ共和国、ブラジル連邦共和国、ペルー共和国及びアメリカ合衆国に出張しました,https://www.meti.go.jp//press/2019/05/20190529004/20190529004.html
496,2019年5月27日,対内直接投資等に係る事前届出対象業種の追加等を行います,https://www.meti.go.jp//press/2019/05/20190527002/20190527002.html
497,2019年5月24日,世耕大臣が第6回三極貿易大臣会合、OECD閣僚理事会及びWTO非公式閣僚会合に出席しました,https://www.meti.go.jp//press/2019/05/20190524003/20190524003.html
498,2019年5月23日,三極貿易大臣共同声明が発表されました,https://www.meti.go.jp//press/2019/05/20190523005/20190523005.html
499,2019年5月23日,「国際化促進インターンシップ事業」参加企業を募集中です,https://www.meti.go.jp//press/2019/05/20190523001/20190523001.html
