,date,title,link,content
420,2019年10月18日,「Regional Business Conference in YOKOHAMA」が開催され、牧原経済産業副大臣が出席しました,https://www.meti.go.jp//press/2019/10/20191018004/20191018004.html,[' 2019年10月18日  対外経済 地域への対日直接投資誘致イベント「Regional Business Conference in YOKOHAMA」が神奈川県横浜市で開催され、経済産業省から牧原経済産業副大臣が出席し、参加した外国企業に向けて、（1）日本におけるライフサイエンス分野の現状を紹介し、（2）横浜市におけるライフサイエンス研究開発拠点等の魅力についてアピールするとともに、（3）投資サポート窓口としてのジェトロを紹介し、進出を呼びかけました。 1.「Regional Business Conference in YOKOHAMA」について 10月9日（水曜日）に、神奈川県横浜市で地域への対日投資誘致イベント「Regional Business Conference in YOKOHAMA」（主催：経済産業省、横浜市、ジェトロ）が開催され、林横浜市長らとともに、経済産業省から牧原経済産業副大臣が出席しました。 牧原経済産業副大臣 挨拶林横浜市長 挨拶 外国企業及び主催者での記念撮影 2. Regional Business Conference（RBC）の趣旨・概要 経済産業省では、G20、ラグビーワールドカップ2019、2020年東京オリンピック・パラリンピック競技大会等を契機に、我が国に対する国際的な注目度が高まる好機を活かし、地域の魅力的なビジネス環境を世界に向けて発信し、直接投資を促進する取組の一つとして、地方自治体と連携して「Regional Business Conference」を各地で開催しています（3.参照）。その取組の一つとして、このたび、横浜市とともに「Regional Business Conference in YOKOHAMA」を開催し、外国企業9社（※1）の幹部を招へいし、横浜市長によるトップセールスや市内企業を含めた国内企業・研究機関とのビジネスマッチング等を実施しました。 （※1）内訳：アメリカ8社、ドイツ1社 8日には招へいした外国企業が、近隣の企業や大学が集まる創薬研究施設やライフサイエンス関係企業等で構成する団体にて会員企業等とのビジネスマッチングに参加し商談を進めました。 9日には横浜市長におけるトップセールスに続き、牧原経済産業副大臣が主催者の1人として挨拶を行い、（1）日本におけるライフサイエンス分野の現状とビジネスチャンスの大きさを紹介し、（2）横浜市におけるライフサイエンス研究開発拠点等の魅力についてアピールするとともに、（3）投資サポート窓口としてのジェトロを紹介し、進出を呼びかけました。その後、外国企業は、横浜市の投資環境の説明を受けたり、市内大学の研究機関の視察を行い、研究機関等に対して企業の事業内容や今後の事業構想等についてのピッチを行い、ビジネスマッチングに参加し商談を進めました。 10日には招へいした外国企業が、同期間に行われたバイオビジネスにおけるアジア最大のパートナリングイベントであるBio Japan 2019に参加し、参加企業等に対して企業の事業内容や今後の事業構想等についてのピッチ等を行いました。 3日間で計83件の商談・面談が行われ、具体的な連携の可能性についての話がされるなど、今後の対日直接投資の促進につながる機会となりました。 ビジネスマッチングの様子①ビジネスマッチングの様子② 招へい外国企業によるピッチの様子 3.今年度のRegional Business Conference開催自治体について 今年度は横浜市の他、以下の5自治体がRBC開催自治体に採択されています。 開催テーマ開催時期北海道：観光・インバウンド関連産業2019年6月3～7日（開催済)\t\t\t2020年1月14～17日京都市：製薬・医療機器産業2019年7月1～3日（開催済）横浜市：製薬・医療機器産業2019年10月8～10日（開催済）GNI（※2）：製造業2019年10月23～26日仙台市 ：IT関連産業2019年11月11～15日 （※2）グレーター・ナゴヤ・イニシアティブ（GNI）協議会：2006年、名古屋市を中心に、半径約100㎞に広がるグレーター・ナゴヤ（GN）地域の国際化推進のため、愛知県、岐阜県、三重県及び名古屋市など産学官のトップを構成メンバーに設立。GN地域への直接投資や新たなビジネスチャンスの創出に取り組んでいます。 関連リンク （参考）地域への対日直接投資カンファレンス（Regional Business Conference）開催に係るプロジェクトの採択を行いました']
421,2019年10月15日,菅原経済産業大臣がタイへ出張しました,https://www.meti.go.jp//press/2019/10/20191015007/20191015007.html,[' 2019年10月15日  対外経済 菅原経済産業大臣は、第9回RCEP中間閣僚会合に出席するため、10月12日（土曜日）から10月13日（日曜日）にかけて、タイを訪問しました。また、この機会を捉え、オーストラリアのバーミンガム貿易・観光・投資大臣、インドのゴヤル商工大臣、ニュージーランドのオコナー貿易・輸出振興副大臣兼農業大臣と二国間会談を行うとともに、ASEAN議長他との少人数会談も行いました。 1．第9回RCEP中間閣僚会合 10月12日に行われた、第9回RCEP中間閣僚会合に出席し、年内妥結を目指した今後の交渉の進め方について議論を行いました。閣僚間では、前回の閣僚会合以降、新たに7つの章、1つの付属書が妥結するなど、交渉に相当の進展があったことを歓迎しました。今後については、交渉妥結に向けて最大限努力し、11月上旬に開催予定の第3回RCEP首脳会議に先立ち、その準備のための閣僚会合を開催することとなりました。  2．二国間会談等 オーストラリアのバーミンガム貿易・観光・投資大臣、インドのゴヤル商工大臣、ニュージーランドのオコナー貿易・輸出振興副大臣兼農業大臣と二国間会談を行うとともに、ASEAN議長他との少人数会談も行い、RCEPについて、主に第9回中間閣僚会合での進め方を議論しました。 豪・バーミンガム大臣との二国間会談印・ゴヤル商工大臣との二国間会談 ニュージーランド・オコナー大臣との二国間会談']
422,2019年10月15日,WTOパブリックフォーラムにおいて「大阪トラック」に関するワークショップが開催されました,https://www.meti.go.jp//press/2019/10/20191015004/20191015004.html,[' 2019年10月15日  対外経済 10月11日（現地時間同日）、同週にジュネーブにおいて行われた世界貿易機関（WTO）パブリックフォーラムのプログラムの一つとして、「大阪トラック」に関するワークショップが開催されました。 「デジタル経済の十分な潜在力の活用～国際的なルール作りのための『大阪トラック』とWTOの役割」と題した本ワークショップでは、米国情報技術産業協議会（ITI）のアンケニー・シニアマネージャーの司会の下、リー・マキヤマ欧州国際政治経済研究所（ECIPE）課長、ニールソンOECD貿易農業局次長、千原電子情報技術産業協会（JEITA）通商副委員長がパネリストとして登壇し、それぞれの視点から、デジタル経済がもたらす利益とその最大化に向けた課題、そこにおける国際的なルール作りの重要性について報告を行いました。 日本政府からは、飯島外務省経済局審議官がパネリストとして加わり、「大阪トラック」立ち上げの経緯やWTOにおける電子商取引交渉の現状を紹介した上で、「大阪トラック」の下で、WTOにおけるルール作りを一層促進し、データとデジタル経済の十分な潜在力の活用に向けた国際的な政策討議を進めていく上での、国際機関、産業界等との協力の重要性について報告を行いました。 ワークショップを通じて、データとデジタル経済の便益の最大化に向け、「大阪トラック」の下での政策討議を進めることの意義、及び産業界を含むステークホルダーの要望も踏まえたWTOにおけるルール作りの重要性が改めて確認されました。 今後は、引き続き電子商取引に関するWTOにおけるルール交渉を推進していくとともに、電子商取引以外のデジタル経済に関わる議論について、「大阪トラック」プロセスの下、経済協力開発機構（OECD）や世界経済フォーラム（WEF）といった機関とも緊密に連携しつつ、我が国が主導していきます。                                                                    ']
423,2019年10月12日,大韓民国向け輸出管理の運用の見直しについてWTO協定に基づく二国間協議を実施しました,https://www.meti.go.jp//press/2019/10/20191012001/20191012001.html,[' 2019年10月12日  対外経済 10月11日、我が国は、ジュネーブにおいて、大韓民国向け輸出管理の運用の見直しに関し、WTO協定に基づく大韓民国との二国間協議を実施しました。 本件概要 我が国は、10月11日、ジュネーブにおいて、大韓民国向け特定品目の輸出管理の見直しに関して、紛争解決に係る規則及び手続に関する了解（WTO協定附属書二）第4条の規定に基づき、大韓民国との協議を実施しました。 今般の協議では、我が国より、本件措置は軍事転用可能性のある貨物の貿易や技術の移転を適切に管理する観点から、「輸出管理制度」の適切な運用のために個別許可申請による管理としたものであり、ＷＴＯ協定違反の指摘は全くあたらない旨主張しました。また、大韓民国を含め各国が別の国際的枠組みの下で当然に行っている輸出管理について、ＷＴＯに持ち込んだことは不適切であることも述べました。 さらに、我が国からは、「大韓民国向け3品目の輸出管理」の見直しの理由・背景について説明しました。具体的には、大韓民国側の貿易管理の運用及び体制の脆弱性などに懸念を有しているという背景事情に加え、対象の3品目について、①日本がこれら3品目の大部分を供給し、適切な輸出管理責任を果たす必要があること、②ユーザーから短納期で供給を求められるため、輸出者の輸出管理が不適切になる傾向があること、③実際に輸出管理の不適切事案が認められたことから、軍事転用の可能性のある当該3品目の輸出管理をより適切に行うことが必要と判断したことを説明しました。 民生用途であることが確認され、軍事転用等のおそれのない取引については輸出を許可しており、本件措置はそもそも禁輸措置ではなく、大韓民国側が主張するようなサプラインチェーンへの影響も確認されていない旨についても、説明しました。 次回協議の開催については、日程等を外交ルートを通じて調整することとなりました。 （参考1）WTO協定に基づく二国間協議 ＷＴＯ協定に基づく協議要請がなされた場合には、30日以内に、協議を開始することとされている。（WTO協定附属書二\u3000紛争解決に係る規則及び手続に関する了解第4条）。 （参考2）本件に係る経緯 2019年7月1日：大韓民国向け輸出管理の運用の見直しについて発表 2019年7月4日：フッ化ポリイミド、レジスト、フッ化水素の大韓民国向け輸出及びこれらに関連する製造技術の移転（製造設備の輸出に伴うものも含む）について、包括輸出許可制度の対象から外し、個別に輸出許可申請を求める制度に切り替え。大韓民国向け輸出管理の運用の見直しについて 2019年9月11日：大韓民国政府が、日本による上記3品目の運用見直しについて、WTO協定に基づく二国間協議を要請。']
424,2019年10月11日,第9回東アジア地域包括的経済連携（RCEP）閣僚会合が開催されます,https://www.meti.go.jp//press/2019/10/20191011006/20191011006.html,[' 2019年10月11日  対外経済 10月12日、タイにおいて、第9回東アジア地域包括的経済連携（RCEP）中間閣僚会合が開催されます。同会合には、我が国からは菅原経済産業大臣をはじめとした関係者が出席する予定です。同会合では、昨年の首脳合意を受け、年内の妥結に向けて閣僚間で議論を行います。 1．概要 RCEPとは、東アジア地域包括的経済連携（Regional Comprehensive Economic Partnership）の略です。ASEAN10か国＋6か国（日本、中国、韓国、オーストラリア、ニュージーランド、インド。以下「FTAパートナー諸国」）が交渉に参加する広域経済連携です。 2．経緯 2012年11月、ASEAN関連首脳会議のRCEP交渉立上げ式において、ASEAN諸国とFTAパートナー諸国の首脳は、RCEP交渉立上げを宣言。2013年5月、ブルネイにおいて第1回交渉会合を開催。これまでに、15回の閣僚会合、27回の交渉会合を開催。2018年3月の閣僚会合においては、世耕経産大臣から、一定の質が確保されることを前提として、年内妥結を目指すASEANを支持する旨を表明。2018年7月には、ASEAN以外の国として初めて日本が東京において閣僚会合を主催。世耕経産大臣がシンガポールのチャン大臣と共に共同議長を務め、RCEP交渉を妥結に導くための具体的な進め方について議論。8月の閣僚会合において本年末の成果パッケージを想定して議論することで一致。2018年8月には、シンガポールで閣僚会合を開催し、分野別の到達目標を年内にパッケージとして達成することにより、RCEPの「実質的な妥結」を目指すことで一致。2018年10月には、シンガポールで閣僚会合を開催し、年内の「実質的な妥結」に向け、交渉の進捗を評価し、残された政治的論点について、閣僚間で集中的に議論。個別の論点について、事務方へのガイダンスを与えた。2018年11月にRCEP閣僚会合・RCEP首脳会議を開催。結果、共同首脳声明が発出され、2018年における交渉の実質的な進展を歓迎するとともに、RCEPを2019年に妥結する決意が示された。2019年3月には、カンボジアで閣僚会合を開催し、市場アクセス及びルール交渉の進捗を確認し、特に議論の加速が必要な分野について追加的に交渉会合を開催するとともに、今年8月に次回閣僚会合を開催することに合意した。2019年8月には、中国で閣僚会合を開催し、2019年内の妥結を目指して、市場アクセス・ルール分野の双方について、閣僚間で率直に議論。現実的かつ解決志向のアプローチを模索することを事務方に指示した。2019年9月に、タイで閣僚会合を開催し、交渉を妥結に持っていくという共同の決意を再確認し、交渉官に、交渉を終結させるために必要なリソースや権限を与えることを約束した。 関連リンク 日ASEAN経済大臣会合、東アジア地域包括的経済連携（RCEP）閣僚会合が開催されます']
425,2019年10月11日,日ASEANスマートシティ・ネットワークハイレベル会合に牧原経済産業副大臣が出席しました,https://www.meti.go.jp//press/2019/10/20191011005/20191011005.html,"[' 2019年10月11日  対外経済 10月8日（火曜日）及び9日（水曜日）、「日ASEAN スマートシティ・ネットワーク ハイレベル会合（以下、ハイレベル会合）」（国土交通省主催）が開催され、9日のハイレベル会合シンポジウムに牧原経産副大臣が出席し、挨拶を行いました。また、経済産業省は、8日の「スマートライフ」分科会を主催しました。 1．日ASEAN スマートシティ・ネットワーク ハイレベル会合について ASEANスマートシティ・ネットワーク（ASCN）※への協力を推進するため、ASEAN10ヶ国（インフラ担当省庁次官級・局長級等）及び26都市の代表者を招へいし、全体会合、民間企業や日本自治体も参加するテーマ別分科会、シンポジウム、官民ビジネスマッチング等が行われました。この会合を含むアジア・スマートシティ・ウィークの10月8日～10月10日の参加人数は、約1,000人となりました。 ※2018年議長国であったシンガポールのリードで開始されたASEANの取組。ASEAN10ヵ国から26都市が選ばれ、民間企業・諸外国との連携を通じたプロジェクトの推進が目的。 （参照）国土交通省報道発表資料 2．ハイレベル会合シンポジウムについて 10月9日のハイレベル会合シンポジウムにおいて、牧原副大臣が挨拶を行い、経産省の支援による横浜市でのスマートシティの事例を紹介しつつ、ASEAN諸国の取組への支援やデータ流通に関するルール整備などを改めて表明するとともに、両地域の更なる協力拡大への期待を述べました。  3.\u3000スマートシティ分科会の開催 10月8日、ハイレベル会合において6つの分科会が開催されました。その一つである「スマートライフ（ヘルスケア・教育・エネルギー）」分科会を経済産業省が主催し、ASEAN諸都市（ジャカルタ、マカッサル、フィリピン、シンガポール、チョンブリ）、有識者の方々によるプレゼンに基づき、活発なディスカッションが行われました。']"
426,2019年10月10日,大韓民国向け輸出管理の運用の見直しについてWTO協定に基づく二国間協議を実施します,https://www.meti.go.jp//press/2019/10/20191010002/20191010002.html,[' 2019年10月10日  対外経済 10月11日、我が国は、ジュネーブにおいて、大韓民国向け輸出管理の運用の見直しに関し、WTO協定に基づく大韓民国との二国間協議を実施する予定です。 本年7月4日から、フッ化ポリイミド、レジスト、フッ化水素の大韓民国向け輸出及びこれらに関連する製造技術の移転について、包括輸出許可制度の対象から外し、国内の業者に対し個別に輸出許可申請を求め、輸出審査を行っています。 大韓民国政府は、本件について、9月11日にWTO協定に基づく二国間協議を要請したところ、紛争解決に係る規則及び手続に関する了解（WTO協定附属書二）第4条の規定に基づき、10月11日にジュネーブにおいて大韓民国との協議を実施する予定です。 大量破壊兵器等の不拡散等の観点から実施される輸出管理制度の適切な運用の見直しはWTO協定と整合的であり、我が国は、その旨をしっかりと主張していきます。 （参考1）WTO協定に基づく二国間協議ＷＴＯ協定に基づく協議要請がなされた場合には、30日以内に、協議を開始することとされている。（WTO協定附属書二\u3000紛争解決に係る規則及び手続に関する了解第4条）。 （参考2）本件に係る経緯2019年7月1日：大韓民国向け輸出管理の運用の見直しについて発表2019年7月4日：フッ化ポリイミド、レジスト、フッ化水素の大韓民国向け輸出及びこれらに関連する製造技術の移転（製造設備の輸出に伴うものも含む）について、包括輸出許可制度の対象から外し、個別に輸出許可申請を求める制度に切り替え。 大韓民国向け輸出管理の運用の見直しについて 2019年9月11日：大韓民国政府が、日本による上記3品目の運用見直しについて、WTO協定に基づく二国間協議を要請。']
427,2019年10月9日,国際貿易救済セミナー「アンチダンピングを知って利益を守る」を開催します,https://www.meti.go.jp//press/2019/10/20191009001/20191009001.html,[' 2019年10月9日  対外経済 近年、過剰設備を背景とした不当な安値輸出等が増加する中で、公正な競争環境の回復に向けたアンチダンピング（AD）の活用が世界的に増えています。本セミナーでは、WTO事務局、豪州調査当局、日本・海外の法曹界、日本の産業界から講演者及びパネリストを招き、ADの最近の世界動向や他国の発動事例を紹介しつつ効果的な活用に向けて説明し議論します。 1 概要・目的 アンチダンピング（AD）とは、他国が不当に安い価格で製品を輸出し、輸入国の国内産業に損害を与えている場合に、ダンピング価格を正常な価格に是正する目的で輸入国において賦課される特別な関税措置であり、世界貿易機関(WTO)の協定上認められているものです。近年、グローバルレベルでの競争の激化や過剰生産等を背景に、公正な競争環境の回復に向けたAD措置の活用が世界的に増えています。ＡＤ措置の発動件数は、2011年と2018年を比較すると世界全体で約2倍に増加しました。本セミナーでは、WTO事務局、豪州調査当局、日本・海外の法曹界、日本の産業界から講演者及びパネリストを招き、ADの最近の世界動向や他国の発動事例を紹介しつつ効果的な活用に向けて説明し議論します。 PDFはこちらから 2 日時・場所等 日時：2019年10月29日（火曜日）13時30分-15時50分（開場13時00分） 場所：TKP赤坂駅カンファレンスセンター ホール13A（東京都港区赤坂2丁目14-27国際新赤坂ビル東館13F） 開催言語：日本語、英語（同時通訳有り） プログラム：アンチダンピング制度の世界の動向アンチダンピング制度の活用に向けた豪州の取り組み弁護士から見た企業のアンチダンピング制度の効果的活用パネルディスカッション／Q&A ※詳細は以下のホームページをご覧下さい。 経産省HP貿易救済措置ページでのセミナー案内 3 申し込み 2019年10月25日(金曜日)17時00分までに、下記よりお申込みください。 申し込みフォーム']
428,2019年10月4日,英国で事業展開を行う中堅・中小企業等を対象とする「ブレグジット対応サービスデスク」を立ち上げました,https://www.meti.go.jp//press/2019/10/20191004004/20191004004.html,[' 2019年10月4日  対外経済 経済産業省は、10月31日が期限とされている英国のEU離脱（ブレグジット）により影響が懸念される英国で事業を展開している中堅・中小企業等を支援するため、（独）日本貿易振興機構（ジェトロ）と共同で「ブレグジット対応サービスデスク」（約200名を担当として配置）を立ち上げ、対応にあたります。 1．「ブレグジット対応サービスデスク」立ち上げの背景 英国のEU離脱（いわゆるブレグジット）については、先行き不透明な状況が続いており、万一、このまま英国・ＥＵ間での離脱協定が存在しないまま離脱期限の10月31日を迎えた場合（合意なき離脱）には、英国進出中の日本企業等について、関税等の追加コストの発生や通関手続の復活に伴う物流の阻害により悪影響が生じることが懸念されます。 「合意無き離脱」の場合に備え、これまで経済産業省では、英国・EU政府に対して様々な機会を通じて、合意なき離脱を回避するように働きかけを行うとともに、2016年6月の国民投票直後から、「官民意見交換会」を立ち上げ、産業界への情報提供や対応状況の聴取等を行うとともに、特に中堅・中小企業に対するアプローチを進めてきました。 こうした取組を引き続き行っていくとともに、特に中小企業等に対して、積極的かつきめ細かいサポートを行うため、体制をさらに強化しジェトロと共同で「ブレグジット対応サービスデスク」を立ち上げることとしました。 2．「ブレグジット対応サービスデスク」の概要 経産省・ジェトロ（国内事務所含む）の職員・専門家計約200名を担当職員として配置。経産省とジェトロが連携し、日本各地に所在する英国に進出中の中小企業等に対し個別にプッシュ型でアプローチを行い、個別具体の相談対応（現地の法・規制内容等の最新の状況の共有/離脱後に円滑に事業を行うために必要な手続の支援/現地専門家の紹介/適切な対応例・ノウハウの紹介等）を行う。また、欧州・英国のジェトロの各事務所でも担当職員や専門家を置き、対応策について専門的見地から助言・支援を行う。 3．相談窓口 ジェトロ東京本部に専用の「英国のEU離脱（ブレグジット）相談窓口」を設置し、欧州を専門とする専門家を配置し、広く日本企業からの個別相談対応に当たります。また、全国49ヵ所（※大阪本部含む）の国内事務所にも相談窓口を設置し、本部と連携して相談対応に当たることとしています。相談窓口のお問い合わせ先は以下の通りです。 ジェトロ「英国のEU離脱（ブレグジット）相談窓口」 電話番号：03-3582-5651 関連資料 ブレグジット対応サービスデスク（PDF形式：352KB）']
429,2019年10月1日,日本貿易振興機構が新輸出大国コンソーシアム「海外展開成功事例集」をウェブサイトで公開,https://www.meti.go.jp//press/2019/10/20191001002/20191001002.html,[' 2019年10月1日  対外経済 日本貿易振興機構（JETRO）は、新輸出大国コンソーシアムに参加の支援機関と連携して、グローバル市場開拓・事業拡大を目指す日本の中堅・中小企業の海外展開支援を行っています。この度、新輸出大国コンソーシアムを活用し、海外展開に至った企業の事例を紹介する「海外展開成功事例集」を初めて作成しました。 概要 事例集では、新輸出大国コンソーシアム（※）を活用し海外展開に取り組んだ日本の中堅・中小企業100社の経営者・担当者にインタビュー、ヒト・モノ・カネ・情報が不足がちな経営課題をどのように克服し、成功に至ったか（100事例）を紹介しています。 ※新輸出大国コンソーシアム政府系機関、地域の金融機関や商工会議所など国内各地域の企業支援機関が幅広く結集し、海外展開を図る中堅・中小企業等に対して総合的な支援を行う枠組です。 経済産業省は、ジェトロと連携し、引き続きEPAに関する情報提供等を行い、新輸出大国コンソーシアムを活用して海外展開を目指す全国の中堅・中小企業を積極的に支援して参ります。 新輸出大国コンソーシアム「海外展開成功事例集」は以下、ジェトロHPで閲覧・ダウンロードできます。 新輸出大国コンソーシアム「海外展開成功事例集」']
430,2019年9月30日,菅原経済産業大臣がスリヤ・タイ王国工業大臣と会談を行いました,https://www.meti.go.jp//press/2019/09/20190930007/20190930007.html,[' 2019年9月30日  対外経済 27日、菅原大臣とスリヤ工業大臣が会談を行いました。 概要 菅原大臣から、工業大臣就任への祝意を述べると共に、タイの国家戦略ビジョンであるタイランド4.0に基づき、東部経済回廊（EEC）開発や人材育成などに関して、日タイ間の経済協力を深化させていきたいとの意向を伝えました。 スリヤ工業大臣から、経済産業大臣就任への祝意を述べると共に、タイの産業高度化や東部経済回廊（EEC）開発に向け、日本企業による投資の促進や経済産業省の協力継続への強い期待が示されました。 両大臣は、双方の新政権発足後も、タイの産業高度化や高付加価値化に向けた協力を継続していくことを確認しました。 左から、菅原経済産業大臣、スリヤ工業大臣 ']
431,2019年9月30日,WTOで電子商取引に関する交渉会合（大阪トラック・プロセス）が開催されました,https://www.meti.go.jp//press/2019/09/20190930003/20190930003.html,[' 2019年9月30日  対外経済 9月24日から27日（現地時間同日）、WTO電子商取引に関する交渉会合（有志国会合）が、スイス（ジュネーブ）において開催されました。 この会合は、WTOにおいて電子商取引の貿易関連の側面に関するルール作りを進める目的で2018年3月より開催されており、今回の会合には日本を含む80以上の加盟国が参加しました。日本からは、経済産業省、外務省及び財務省の関係者がそれぞれ出席しました。 今回の会合では、電子商取引の円滑化（電子認証・電子署名等）、デジタルプロダクト（※）の差別的扱いの禁止、消費者保護（迷惑メール防止等）、透明性向上（関連法規制の公表等）等について議論が行われました。 ※ビデオや音楽、電子書籍、ソフトウェアなど、電子的に送信可能なもの。 本年6月のG20大阪サミットの際に安倍晋三内閣総理大臣が主催した「デジタル経済に関する首脳特別イベント」では、デジタル経済、特にデータ流通や電子商取引に関する国際的なルール作りを進めていくプロセスである「大阪トラック」がスタートしました。今回の交渉会合はこの「大阪トラック」の重要な取組の一つです。 特別イベントで発出された大阪宣言において目標とされた来年6月の第12回WTO閣僚会合までに実質的な進捗を得られるよう、交渉を進めていきます。']
432,2019年9月27日,8月の大韓民国向けフッ化水素輸出量について,https://www.meti.go.jp//press/2019/09/20190927005/20190927005.html,[' 2019年9月27日  対外経済 本日財務省から発表された貿易統計に関連して、8月の大韓民国向けフッ化水素輸出がゼロになったとの一部報道がありますが、経済産業省として8月中も許可の対象となるフッ化水素が大韓民国に輸出されていることを確認しています。 本日財務省から発表された貿易統計に関連して、8月の大韓民国向けフッ化水素輸出がゼロになったとの一部報道がありますが、許可の対象となるフッ化水素は8月中も大韓民国に輸出されていることを経済産業省として確認しています。 日本から輸出されるフッ化水素については、貿易統計上、国内における加工・製造の工程等によって、「フッ化水素（HS2811.11-000）」以外にも「再輸出品（HS0000.00-190）」として計上される場合もあり得ます。 経済産業省としては、7月4日以降、大韓民国向け輸出について個別許可を求めることとしている、フッ化ポリイミド・レジスト・フッ化水素の3品目について申請があった場合には、他の案件と同様、厳正な審査の上正当な民間取引であると確認した輸出については許可する方針です。']
433,2019年9月26日,日トルコ経済連携協定（EPA）交渉の第17回会合が開催されます,https://www.meti.go.jp//press/2019/09/20190926008/20190926008.html,"[' 2019年9月26日  対外経済 9月30日から10月4日まで、東京において日トルコ経済連携協定（EPA）交渉第17回会合が開催されます。 同会合には、日本側から井出敬二政府代表（自由貿易・経済連携協定交渉担当）をはじめとする関係省庁の関係者（経済産業省からは柴田裕憲大臣官房審議官（通商戦略担当）等）が、トルコ側からフスヌ・ディレムレ貿易省国際協定・EU局長 (Mr. Hüsnü Dilemre, Director General for International Agreements and EU Affairs, Ministry of Trade)をはじめとする関係省庁の関係者がそれぞれ出席する予定です。 ［参考］これまでの経緯 2014年1月の日・トルコ首脳会談において、EPA交渉を開始することで合意2014年12月に第1回交渉会合を開催（於：東京） 以降、定期的に交渉会合を開催 2019年8月6日～9日に第16回交渉会合を開催（於：アンカラ）']"
434,2019年9月26日,日米貿易協定、日米デジタル貿易協定に関する合意結果について,https://www.meti.go.jp//press/2019/09/20190926006/20190926006.html,[' 2019年9月26日  対外経済 9月25日（米国時間）の最終合意を受け、日米貿易協定（工業品関連）、日米デジタル貿易協定に関する合意結果について公表します。 9月25日（米国時間）に最終合意に到達した日米貿易協定（工業品関連）、日米デジタル貿易協定に関する合意概要は別紙1のとおりです。米国側の工業品関税に関する合意の詳細は別紙2のとおりです。 別紙1：日米貿易協定（工業品関連）、日米デジタル貿易協定の概要（PDF形式：208KB）別紙2：日米貿易協定における米国側の工業品に関する合意の詳細（PDF形式：140KB）']
435,2019年9月26日,中華人民共和国産トリス（クロロプロピル）ホスフェートに対する不当廉売関税の課税に関する調査を開始します,https://www.meti.go.jp//press/2019/09/20190926002/20190926002.html,[' 2019年9月26日同時発表：財務省  対外経済 経済産業省及び財務省は、関連法令に照らして検討を行った結果、中華人民共和国産トリス（クロロプロピル）ホスフェートに対する不当廉売関税の課税に関して、関税定率法に基づく調査を本日開始します。 1．背景 経済産業省及び財務省は、本年8月5日に大八化学工業株式会社から財務大臣に提出された中華人民共和国（注1）産トリス（クロロプロピル）ホスフェート（注2）に対する不当廉売関税の課税申請について、関係法令に基づき検討を行った結果、不当廉売関税の課税の要否に関する調査を行う必要があると認められたことから、両省合同の調査を開始することとしました（本日付告示）。 （注1）香港地域及びマカオ地域を除く。（注2）一般略称「TCPP」。主に硬質ウレタン系断熱材用の難燃剤として利用される液体。 2．概要 調査は、原則として1年以内に終了することとされており、今後、利害関係者からの証拠の提出等の機会を設けるとともに、中華人民共和国の企業、本邦生産者等に対する実態調査による客観的な証拠の収集を行います。これらの結果を踏まえ、WTO協定及び関係国内法令に基づき、不当廉売された貨物の輸入及び当該輸入の本邦産業に与える実質的な損害等の事実の有無について認定を行った上で、不当廉売関税の課税の要否を政府として判断することとなります。 関連資料 申請書の概要（PDF形式：105KB）不当廉売関税の課税手続きの流れ（PDF形式：119KB） 関連リンク 【貿易救済措置】日本の調査事例']
436,2019年9月26日,対内直接投資等に該当する行為の見直し等を行います,https://www.meti.go.jp//press/2019/09/20190926001/20190926001.html,"[' 2019年9月26日  対外経済 「対内直接投資等に関する政令の一部を改正する政令」及び「対内直接投資等に関する命令の一部を改正する命令」が本日公布されました。 1 政令改正の概要 1 対内直接投資等に該当する行為の見直し 外国為替及び外国貿易法（昭和24年法律第228号。以下「法」という。）第27条第1項の規定に基づく事前届出及び法第55条の5の規定に基づく事後報告が必要となる対内直接投資等（以下「対内直接投資等」という。）に該当する行為について、投資の形態が多様化していることを踏まえ、見直しを行いました。具体的には、現在届出対象となっている、外国投資家による特定の業種を営む日本企業の発行済株式総数の10％以上の株式の取得等に加え、①総議決権数の10％以上を取得する行為、②他の株主が保有する議決権の代理行使を受任し、10％以上の議決権を保有する行為等を、法で規定される対内直接投資等に準ずる行為として追加し、新たに届出の対象とする等の措置を講じることとしました。 2 技術導入契約の報告期限の延長 法第30条に規定する技術導入契約の締結等について、技術導入契約を締結等した場合に事後報告を行う期限を、従来は締結等をした日から起算して15日以内としていたところ、45日以内に変更しました。 2 命令改正の概要 上記の対内直接投資等に関する政令の一部改正に伴い、規定の整備を行うとともに、関連する届出書及び報告書に所要の改正を行いました。 3 今後の予定 今回改正された政省令のうち、政令の対内直接投資等に該当する行為の見直しに係る規定及び命令は、令和元年10月26日(土曜日)から施行されます。このため、令和元年10月26日以降に、新たに対象になった対内直接投資等に該当する行為を行う予定の外国投資家は、事前届出が必要となります。ただし、当該事前届出は、施行日前から行うことができます。 また、政令の「技術導入契約の報告期限の延長」に係る規定は本日から施行され、新たな事後報告期限が適用されます。 関連資料 対内直接投資等に関する政令の改正について（概要）（PDF形式：939KB）対内直接投資等に関する政令の一部を改正する政令要綱（PDF形式：70KB）対内直接投資等に関する政令の一部を改正する政令（改め文）（PDF形式：92KB）対内直接投資等に関する政令の一部を改正する政令（新旧対照表）（PDF形式：113KB）対内直接投資等に関する命令の一部を改正する命令（PDF形式：5,485KB）']"
