date,link,title,text
2018-12-10,https://www.abf.gov.au/help-and-support-subsite/CustomsNotices/2017-30.pdf,Notice of Intention to Propose Customs Tariff Alterations (No. 1) 2017,"DEPARTMENT OF IMMIGRATION AND BORDER PROTECTION NOTICE 

No.2017/30 

Notice of Intention to Propose Customs Tariff Alterations (No. 1) 2017 

On 20 September 2017, Notice of Intention to Propose Customs Tariff Alterations (No. 1) 2017 (the 
Notice) was published in the Commonwealth Government Notices Gazette. 

The Notice repeals table items 123 to 125, inclusive, of Schedule 8 to the Customs Tariff Act 1995 (the 
Customs Tariff Act) effective from 20 September 2017. Repealing these table items reduces the 
preferential customs duty rates for eligible goods from five per cent to ‘Free’. These amendments apply 
to goods imported into Australia:  

•
•

on or after 20 September 2017; and
before 20 September 2017, where the time for working out the rate of customs duty had not
occurred before 20 September 2017.

These table items provide preferential rates of duty for goods classified to the following tariff 
subheadings: 

Table Item 
123 
123A 
123B 
123C 
(a) Prescribed goods only. Prescribed goods are provided for in the Customs Tariff Regulations 2004.

Tariff Subheading 
3808.52.90(a) 
3808.59.90(a) 
3808.61.90 
3808.62.90 

Tariff Subheading 
3808.69.90 
3808.91.90 
3808.93.00 

Table Item 
123D 
124 
125 

The removal of these preferential customs duty rates was announced by the Prime Minister and the 
President of the Republic of Indonesia on 26 February 2017. Australia agreed to remove customs duty 
on pesticides and herbicides from Indonesia, and Indonesia agreed to reduce customs duties on 
Australian sugar. These amendments are an early outcome of the Indonesia-Australia Comprehensive 
Economic Partnership Agreement negotiations. 

To formalise these amendments Customs Tariff Proposal (No. 2) 2017 will be tabled in the Parliament 
within the next seven sitting days. Legislation to amend the Customs Tariff Act needs to receive the 
Royal Assent within 12 months. 

The Online Tariff has been amended to reflect these changes. 

(signed) 
Genevieve Watson  
Assistant Secretary 
Trade and Customs Branch 
 20 September 2017 

"
2018-12-10,https://www.abf.gov.au/help-and-support-subsite/CustomsNotices/2017-31.pdf,Application for Customs Broker licence,"DEPARTMENT OF IMMIGRATION AND BORDER PROTECTION NOTICE 

No. 2017/31 

Applications for Customs Broker Licence 

The following individuals and companies have applied to the Comptroller-General of Customs for a customs broker licence. 

COMPANY 
Flynt Pty Ltd 

COMPANY 
Gulf Agency 
Company(Australia) Pty Ltd 

COMPANY 
AMAC Customs and Logistics 
Pty Ltd 

ABN 78 617 579 469 

ABN 61 123 217 649 

ABN 57 565 205 148 

G.06 
100 Collins Street 
ALEXANDRIA  NSW   2015 

Suites 18 & 19                                                
Level 2, 123 Clarence Street 
SYDNEY   NSW   2000 

36 Price Street 
MELROSE PARK   SA   5039 

Persons in Authority 
Christopher Hartvig Bregenhoj 
Kevin James Burgess 

Persons in Authority                                            
Scott Alan Henderson                                        
Bengt Ake Ekstrand                                        
Lars Tore Bergstrom 
Basil Charles Dean Laing 

Persons in Authority 
Aaron Searle Machner 
Maree Louise Clark 

Nominee Broker                                                   
Gavin Mark Snelgar                                           

Nominee Broker                                                   
Aaron Searle Machner 

Nominee Brokers                                                   
Stephen Craig Wright 
Michael Ian Daniels 
Simon David Blackburn 
Rodney William Luke 
Benjamin John Hammond 
Kent Gordon Heazlett 

INDIVIDUALS 
Kenneth Hess 
Kane Reegan Hutchinson 
David Allen Curry 
Keith Anthony Harris 
Mark Short 

Any person wishing to make written representation in respect of any of these applications should address the correspondence by 
14 November 2017 to: 

Broker Licensing 
Australian Border Force 
5 Constitution Avenue 
CANBERRA ACT 2601 

Or email: brokers.licensing@border.gov.au 

Principles of procedural fairness in respect of information that is potentially adverse to the applicant will be applied and if 
information is received that is considered credible, relevant and significant, the applicant will be made aware of the substance of the 
representation and given the opportunity to respond to the representation. 

[signed] 

Lyn Foster 
Acting Superintendent 
Trade and Goods Operational Policy 
CANBERRA ACT 

26 October 2017 

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
2018-12-10,https://www.abf.gov.au/help-and-support-subsite/CustomsNotices/2017-32.pdf,New consolidated cargo clearance benefit commences,"DEPARTMENT OF IMMIGRATION AND BORDER PROTECTION NOTICE 
No. 2017/32 

New consolidated cargo clearance benefit commences 

From 15 November 2017, a new consolidated cargo clearance benefit for the Australian 
Trusted Trader (ATT) programme commences. Under this benefit Trusted Traders, or their 
licensed Customs brokers, will be permitted to lodge a single import declaration for a 
consolidated consignment across all shipment types for sea and air cargo. 

Carriers and freight forwarders will continue to provide cargo reports, at the supplier level 
(reflecting current practice), but the consolidated shipment will be able to be cleared on a single 
import declaration.  

This will streamline clearance requirements and costs for Trusted Traders. 

Changes to import declaration requirements for Trusted Traders 

For sea cargo, when the importer is identified as a Trusted Trader, multiple suppliers can be 
provided on an import declaration when there is more than one transport line (cargo report), 
as long as the Ocean Bill of Lading is the same, or any of the lines are FCX. 

For air cargo, when the importer is identified as a Trusted Trader, multiple suppliers can be 
provided on an import declaration when there is more than one transport line, as long as the 
Master Air Waybill is the same. 

If any part of the consolidated import declaration matches a risk profile, the entire shipment will 
be ‘held’. Trusted Trader importers will be able to report their cargo on single, or multiple import 
declarations in whichever way best addresses their business process.  

Importers that are not Trusted Traders 

For importers outside of the ATT programme, there will be no change to current import 
clearance requirements. An import declaration lodged by these importers (or their Customs 
brokers) will still be required for each supplier in a consolidated shipment, other than for sea 
cargo type FCX.  

Changes to Integrated Cargo System (ICS) 

To implement the new consolidated cargo clearance benefit, enhancements to the ICS will be 
implemented on 15 November 2017.  

Further information 

For further information on how to access this, and other exciting, trade facilitation benefits 
available under the ATT programme, visit: www.border.gov.au/trustedtrader. 

(Signed) 

Christie Sawczuk 
Acting Assistant Secretary 
Trusted Trader and Industry Engagement 
Branch 

14 November 2017 

(Signed) 

Sneha Chatterjee 
Chief Superintendent 
Australian Trusted Trader 

14 November 2017

"
2018-12-10,https://www.abf.gov.au/help-and-support-subsite/CustomsNotices/2017-33.pdf,Agreement to Amend the Singapore-Australia Free Trade Agreement - Entry into Force 1 December 2017,"DEPARTMENT OF IMMIGRATION AND BORDER PROTECTION NOTICE 
(DIBPN)  

No. 2017/33 

Agreement to Amend the Singapore-Australia Free Trade Agreement 
Entry into Force 1 December 2017 

The Agreement to Amend the Singapore-Australia Free Trade Agreement (the Amending 
Agreement) entered into force on 1 December 2017 for Australia and Singapore.  The amended 
Singapore-Australia Free Trade Agreement (SAFTA) is a key economic pillar of the 
Singapore-Australia Comprehensive Strategic Partnership launched in June 2015.  The 
amendments to SAFTA, amongst other matters, will further reduce red tape for exporters and 
promote greater regulatory coherence between Australia and Singapore. 

Key legislative changes were required to give effect to the Amending Agreement’s obligations.  
These were to: 

 

 

 

insert new Division 1BA into Part VIII of the Customs Act 1901 (the Customs Act) to 
determine eligible Singaporean originating goods in accordance with the new rules of 
origin (new RoO). 

implement related product-specific rules for goods; 

implement self-certification documentation requirements to claim preferential tariff 
treatment for Singaporean originating goods; and 

  provide for Singaporean originating goods (except for those that are excise-equivalent 

goods) to be duty-free. 

To allow importers time to adjust their supply chains and to ensure that no one is disadvantaged, 
both the framework for the new RoO and the original RoO (those in force on 30 November 2017) 
may be separately satisfied in order to claim preferential tariff treatment for a period of three 
years.  Advice on how this transitional arrangement can be accessed is set out in the following 
documents: 

  Those claiming preferential duty for Singaporean originating goods under the new 

RoO should refer to the Singapore-Australia Free Trade Agreement Rules of Origin 
Procedural Instructions, published in December 2017. 

  Those claiming preferential duty for goods that are ‘the produce or manufacture of 
Singapore’ under the original RoO should refer to Singapore-Australia Free Trade 
Agreement Rules of Origin Instruction and Guidelines July 2009 revised for 
1 December 2017, which includes legislation that was current as at 1 December 2017. 

At the end of the three-year transitional period, on 1 December 2020, the framework for the 
original RoO will be repealed. After this date only the framework relating to the new RoO will 
continue to be used as a basis of a claim for preferential tariff treatment.   

The repeal of the relevant framework does not affect refunds or records keeping obligations that 
apply to the previous framework.  More information about these are below. 

 
 
 
 
 
 
 
 
 
 
 
 
"
2018-12-10,https://www.abf.gov.au/help-and-support-subsite/CustomsNotices/2017-34.pdf,Application for Customs Broker licence,"DEPARTMENT OF IMMIGRATION AND BORDER PROTECTION NOTICE 

No. 2017/34 

Applications for Customs Broker Licence 

The following individuals and companies have applied to the Comptroller-General of Customs for a customs broker 
licence. 

COMPANY 
Rhenus Logistics Australia Pty. Ltd. 

COMPANY 
Ligentia Australia Pty. Ltd. 

COMPANY 
ECU Worldwide Australia Pty Ltd 

ABN 93 619 211 595 

13 158 643 648 

11 095 072 334 

114-118 Capel Street 
North Melbourne VIC 3051 

Suite 54, 919-925 Nudgee Road 
Banyo QLD 4014 

Suite 2, 35-37 Tullamarine Park Road 
Tullamarine VIC 3043 

Persons in Authority 
Shane Kevin O’Brien 
James Trent Schoeffer  
Jan Philipp Georg Harnisch 
Ivan Willy Alice Van Eetvelt 

Persons in Authority 
Richard Nicholas Rostron Jones  Mark Goodwin 
Rakesh Kumar Manibhai Patel 
Dean Neville 

Gavin Armstrong 

Persons in Authority 

Nominee Brokers                                                   
Shane Kevin O’Brien 
Jan Louise O’Brien 
Mark Allen Jackson 
Hengqing Ye 

Nominee Broker                                                   
David Alexander Andrews 

Nominee Broker                                                   
Mark Goodwin 

INDIVIDUALS 
Shawn Mitchell Solomons 
Daniel Con Blogna 

Any person wishing to make written representation in respect of any of these applications should address the 
correspondence by 2 January 2018 to: 

Broker Licensing 
Australian Border Force 
5 Constitution Avenue 
CANBERRA ACT 2601 

Or email: brokers.licensing@border.gov.au 

Principles of procedural fairness in respect of information that is potentially adverse to the applicant will be applied and 
if information is received that is considered credible, relevant and significant, the applicant will be made aware of the 
substance of the representation and given the opportunity to respond to the representation. 

[signed] 

Lyn Foster 
Acting Superintendent 
Trade and Goods Operational Policy 
CANBERRA ACT 

8 December 2017 

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
2018-12-10,https://www.abf.gov.au/help-and-support-subsite/CustomsNotices/2017-35.pdf,Application for Customs Broker licence,"DEPARTMENT OF IMMIGRATION AND BORDER PROTECTION NOTICE 

No. 2017/35 

Applications for Customs Broker Licence 

The following individuals and companies have applied to the Comptroller-General of Customs for a customs broker 
licence. 

COMPANY 
BRW Logistics Pty. Ltd. 

COMPANY 
Customs Brokers ASAP Pty Ltd 

COMPANY 
Oceanair Freight Pty Ltd 

ABN 38 138 614 874 

44 622 715 888 

22 607 117 555 

W2 
43-49 Cowpasture Road 
Wetherill Park   NSW   2164 

Person in Authority 
Mark Richard Williams 

21 Ashton Street 
Wynnum   QLD 4178 

Persons in Authority 
Robert Sylvista Rimes 
Margaret Phyliss Beagrie-Lambert 

Gate 3 
20 Olympia Street 
Tottenham  VIC   3012 

Person in Authority 
Asnit Ashok Kumar 

Nominee Brokers                                                   
Philip David Cole 
Gary Ronald Johnson 

Nominee Broker                                                   
Robert Sylvista Rimes 

Nominee Broker                                                   
Bruce Anderson 

INDIVIDUALS 
Peter James Neal 
Edmond Ng 

Any person wishing to make written representation in respect of any of these applications should address the 
correspondence by 2 January 2018 to: 

Broker Licensing 
Australian Border Force 
5 Constitution Avenue 
CANBERRA ACT 2601 

Or email: brokers.licensing@border.gov.au 

Principles of procedural fairness in respect of information that is potentially adverse to the applicant will be applied and 
if information is received that is considered credible, relevant and significant, the applicant will be made aware of the 
substance of the representation and given the opportunity to respond to the representation. 

[signed] 

Lyn Foster 
Acting Superintendent 
Trade and Goods Operational Policy 
CANBERRA ACT 

8 December 2017 

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
2018-12-10,https://www.abf.gov.au/help-and-support-subsite/CustomsNotices/2017-36.pdf,Aluminium composite panels with polyethylene – Statistical Code Changes,"DEPARTMENT OF IMMIGRATION AND BORDER PROTECTION NOTICE

No. 2017/36

_________________________________________________________________________ 

Aluminium composite panels with polyethylene – Statistical Code Changes

From 1 January 2018, the Department of Immigration and Border Protection and the
Australian Bureau of Statistics will implement the new statistical codes for ‘Aluminium
composite panels with polyethylene’ tariff subheadings 7606.11.00, 7606.12.00,
7606.91.00 and 7606.92.00.

A statistical code descriptor of ‘Other’ has also been implemented to capture those
aluminium composite panels which do not contain polyethylene.

Tariff
Subheading

Post 1 January 2018 statistical code, unit and description

7606.11.00

-- Of aluminium, not alloyed

- Rectangular (including square):

16

17

KG Composite panels with polyethylene

KG Other

7606.12.00

-- Of aluminium alloys
Not exceeding 3 mm in thickness:

30

KG .Strip of a kind used in the manufacture of Venetian blinds

.Other
..Not exceeding 1,500 mm in width:

KG ...Coiled
KG … Composite panels with polyethylene, not coiled
KG … Other, not coiled

..Exceeding 1,500 mm in width:

KG ...Coiled
KG … Composite panels with polyethylene, not coiled

KG … Other, not coiled

Exceeding 3 mm in thickness but not exceeding 6 mm in thickness:
.Not exceeding 1,500 mm in width:

KG ..Coiled
KG .. Composite panels with polyethylene, not coiled
KG .. Other, not coiled

.Exceeding 1,500 mm in width and not exceeding 1,800 mm in width:

KG ..Composite panels with polyethylene

KG ..Other

.Exceeding 1,800 mm in width:
KG ..Composite panels with polyethylene

31
41
42

33
44

45

35
47
48

50

51

60

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
   
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
   
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
   
 
 
 
 
 
 
 
   
 
 
 
 
 
  
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
   
 
 
  
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
2018-12-10,https://www.abf.gov.au/help-and-support-subsite/CustomsNotices/2017-37.pdf,Statistical code and duty rate changes - 1 January 2018,"DEPARTMENT OF IMMIGRATION AND BORDER PROTECTION NOTICE 
(DIBPN)  

No. 2017/37 

Statistical code and duty rate changes - 1 January 2018 

This notice sets out changes to the Combined Australian Customs Tariff Nomenclature and 
Statistical Classification (the Tariff Working Pages) that will commence on 1 January 2018. 

Statistical code changes 

The Australian Bureau of Statistics (ABS) has advised of changes to statistical codes for certain 
tariff subheadings in Chapters 16, 28, 29, 38 and 76. The new statistical codes will commence on 
1 January 2018. A list of all the tariff subheadings with statistical code changes is at 
Attachment A. Revised Tariff Working Pages are at Attachment B. 

Removing the $12,000 special duty on used and second-hand motor vehicles 

From 1 January 2018, the $12,000 special duty on used and second-hand motor vehicles will be 
removed from the tariff subheadings in Schedules 3, 5 (Australia-United States Free Trade 
Agreement) and 11 (Japan-Australia Economic Partnership Agreement) as listed the table below. 

Tariff subheadings for used and second-hand motor vehicles subject to the $12,000 
special duty 
8703.21.11 
8703.31.11 
8703.50.11 
8703.90.11 

8703.24.11 
8703.40.11 
8703.80.11 

8703.22.11 
8703.32.11 
8703.60.11 

8703.23.11 
8703.33.11 
8703.70.11 

Revised working pages for Chapter 87, Schedule 5 and Schedule 11 are at Attachment B. 

Reduction of preferential customs duty rates under the Korea-Australia Free Trade  
Agreement (KAFTA) and the China-Australia Free Trade Agreement (ChAFTA) 

The next scheduled reduction of preferential customs duty rates under KAFTA and ChAFTA will 
occur on 1 January 2018.  

A full schedule of the reductions under these free trade agreements (FTAs) is provided in the 
Online Tariff (http://www.border.gov.au/Busi/cargo-support-trade-and-goods/importing-
goods/tariff-classification-of-goods/current-tariff-classification) and the Tariff Working Pages for 
Schedule 10 (KAFTA) and Schedule 12 (ChAFTA). The next scheduled reduction will occur on 
1 January 2019. 

As these reductions are already incorporated into the working pages, no new pages will be 
issued.  

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
2018-12-10,https://www.abf.gov.au/help-and-support-subsite/CustomsNotices/2017-38.pdf,Renewal of Customs Broker Licenses,"DEPARTMENT OF IMMIGRATION AND BORDER 
PROTECTION NOTICE NO.2017/38 

Renewal of Customs Broker Licenses 

All customs broker licenses will expire on 30 June 2018. Those customs brokers wanting 
to renew their licence for the next triennium (i.e. from 1 July 2018 to 30 June 2021) will 
need to apply for the renewal of their licences. 

Renewal Application 

In March 2018, the Australian Border Force (ABF) will send the ‘Application for renewal 
of Customs Broker Licence’ pack to each customs broker. 

To ensure that the renewal package is sent to the correct postal address, customs 
brokers should check, by no later than 1 February 2018, their contact details in the 
Integrated Cargo System (ICS) are up to date. It is the responsibility of a customs broker 
to ensure that their contact details in the ICS are maintained. 

If a customs broker, wanting to renew their licence, does not receive their renewal 
package by 1 April 2018, it is the responsibility of the broker to advise the Comptroller 
General of Customs, via an email to brokers.licensing@abf.gov.au, that they wish to 
renew their broker licence and facilitate the renewal process.     

Completed renewal applications will be accepted up until close of business on 29 June 
2018 (the due date). However, it is recommended that customs brokers complete and 
return their renewal application as soon as possible to assist with the renewal process. 

A customs broker licence renewal application received after the due date will not be 
processed, resulting in the licence expiring on 30 June 2018. 

Renewal Fee 

Options for the payment of the renewal fee will be listed in the renewal package. Any 
customs broker electing to pay their renewal fee by BPay should take into account the 
delay in processing such payments and that such payments made towards the end of 
June 2018 may not be cleared by the due date. Where a payment is not cleared by the 
due date, the renewal application will be considered incomplete and will not be 
processed.  

Continuing Professional Development 

It is a licence condition that a customs broker, who is a natural person, completes 
Continuing Professional Development (CPD) activities. Each licensed customs broker is 
required to undertake sufficient CPD activity to qualify for a total of 30 points per CPD 
year. 

Licensed customs brokers will gain these points by participating in activities across the 
two available CPD streams. A customs broker may complete all 30 CPD points per CPD 
year from Stream A if they wish, but no more than 12 CPD points can be counted from 
Stream B in any single CPD year. 

Page 1 of 2 

 
  
 
 
 
 
 
 
 
"
2020-01-17,https://www.abf.gov.au/help-and-support-subsite/CustomsNotices/2017-39.pdf,ACN 2017/39 has been superseded by 2019/40,"DEPARTMENT OF IMMIGRATION AND BORDER PROTECTION 
NOTICE 

No. 2017/39 
__________________________________________________________ 

New low volume import exemptions for equipment containing 
synthetic greenhouse gases and ozone depleting substances 

There are now separate low volume import exemptions for equipment containing synthetic 
greenhouse gases (SGGs) and ozone depleting substances (ODSs). 

The Ozone Protection and Synthetic Greenhouse Gas Management Act 1989 (OPSGGM 
Act) prohibits the import and export of equipment containing SGGs and ODSs unless the 
importer holds a valid equipment licence issued by the Department of the Environment and 
Energy (DoEE) or qualifies for a low volume import exemption. A list of controlled SGGs and 
ODSs can be found in Schedule 1 of the OPSGGM Act, Schedule 10 of the Customs 
(Prohibited Imports) Regulations 1956 and Schedule 15 of the Customs (Prohibited Exports) 
Regulations 1958. 

SGG pre-charged equipment – low volume import exemption 

From 1 August 2017, there is a new exemption for low volume import of equipment charged 
with the SGGs, hydrofluorocarbons (HFCs), perfluorocarbons (PFCs) and sulfur hexafluoride 
(SF6). The new threshold allows for the import of up to 25kg of SGGs in total contained in 
equipment in a calendar year. There is no limit on the number of pieces of equipment in a 
consignment or on the number of shipments. An equipment licence will be required from the 
first import that exceeds the 25kg threshold. From 1 January 2018, the SGG low volume 
import exemption will also apply to equipment charged with nitrogen trifluoride (NF3). 

HCFCs pre-charged equipment – ODS low volume import exemption 

The ODS low volume import exemption threshold is as follows:  

 

 

 

there are no more than five units of equipment in a single consignment; 

there is less than 10kg in total of HCFC in the equipment; and  

the importer has not had an import of ODS equipment in the past two years. 

From 1 January 2018, the import of HCFC pre-charged refrigeration and air conditioning 
(RAC) equipment under the ODS low volume exemption is prohibited unless importing 
replacement parts for existing HCFC RAC equipment. 

HCFC pre-charged equipment – personal and household goods exemption 

From 1 January 2020, the ODS low volume exemption will cease and importers will only be 
able to import equipment charged with HCFCs if: 

 

they meet the requirements for the personal and household goods exemption: 

 
 
 
 
 
 
 
 
 
 
"
2018-12-10,https://www.abf.gov.au/help-and-support-subsite/CustomsNotices/2017-40.pdf,Legislation changes to list of controlled synthetic greenhouse gases and ozone depleting substances,"DEPARTMENT OF IMMIGRATION AND BORDER PROTECTION 
NOTICE 

No. 2017/40 
__________________________________________________________ 

Legislation changes to list of controlled synthetic greenhouse 
gases and ozone depleting substances 

Addition of two substances to list of controlled substances 

From 1 January 2018, nitrogen trifluoride (NF3) and perfluorocarbon 9-1-18 (PFC-9-1-18) will 
be added to the Ozone Protection and Synthetic Greenhouse Gas Management Act 1989 
(OPSGGM Act) and consequently to the Customs (Prohibited Imports) Regulations 1956 (PI 
Regulations) and the Customs (Prohibited Exports) Regulations 1958 (PE Regulations), due 
to their high global warming potential and impact on the climate. 

From 1 January 2018, a licence will be required for imports or exports of NF3 and 
PFC- 9- 1- 18 as bulk gas and for imports of equipment containing NF3 and PFC- 9 -1- 18. 

NF3 is used in the electronics industry (semiconductor and LCD manufacture) for plasma 
etching and chamber cleaning processes, and is a replacement for PFCs and sulfur 
hexafluoride (SF6). Uses for PFC-9-1-18 include a limited number of medical applications 
including PFC-based blood substitutes. An exemption from licensing requirements may apply 
for medical and veterinary use. 

Removal of one substance from list of controlled substances 

From 1 August 2017, a licence is no longer required to import or export hydrofluorocarbon-
161 (HFC-161) due to the removal of HFC-161 from schedule 1 of the OPSGGM Act. This 
substance was removed, following a decision at the Kigali Amendment to the Montreal 
Protocol on substances that deplete the ozone layer, not to regulate HFC-161 on the basis of 
its low global warming potential. The subsequent removal of this substance from the PI and 
PE Regulations is effective from 19 December 2017. 

Other minor amendments to the PI and PE Regulations 

In addition to the consequential amendments to add and remove substances to the PI and 
PE Regulations, a number of other related technical amendments were made to harmonise 
definitions, update cross-references to the OPSGGM Act, and include chemical common 
names for perfluorocarbons for consistency with the OPSGGM Act. 

 
 
 
 
 
 
 
 
 
 
 
 
 
"
2018-12-10,https://www.abf.gov.au/help-and-support-subsite/CustomsNotices/2017-41.pdf,Hydrofluorocarbons import phase-down,"DEPARTMENT OF IMMIGRATION AND BORDER PROTECTION NOTICE 

No. 2017/41 
________________________________________________________________ 

Hydrofluorocarbons import phase-down 

From 1 January 2018, Australia is phasing down the import of hydrofluorocarbons (HFCs) by gradually 
reducing the maximum amount of bulk HFCs permitted to be imported into Australia. This will be 
managed through a quota system on imports. 

To import bulk HFCs after 31 December 2017, you must hold a controlled substances licence for the 
import of synthetic greenhouse gases and a HFC import quota, both issued by the Department of the 
Environment and Energy (DoEE). 

What the HFC phase-down covers 

The HFC phase-down only applies to bulk imports of HFCs (such as ISO tanks, cylinders and 
canisters), and includes the HFC portion of any blend, which will count towards HFC quota. The HFC 
phase-down does not apply to HFCs imported in pre-charged equipment, such as air-conditioners or 
refrigerators.  

HFC Quota allocation 

The DoEE is responsible for issuing quota and licences for import and export of synthetic greenhouse 
gases. HFC Quota has already been allocated to importers for the 2018–2019 import period. The 
phase-down will have reductions at the start of each two-yearly quota allocation period, aligned with 
licensing periods under the Ozone Protection and Synthetic Greenhouse Gas Management Act 1989 
and associated Regulations. The next opportunity to apply for an import quota will be in 2019. 

Enquiries 

Enquiries regarding HFC import quota and controlled substance licences should be directed to the 
Ozone and Synthetic Gas Team in the DoEE, on Phone: +61 2 6274 1373 or by email at 
ozone@environment.gov.au. You can also find further information about the HFC phase-down on the 
DoEE website at https://www.environment.gov.au/protection/ozone/hfc-phase-down.  

A/g Assistant Secretar 

[signed] 
David Coyles 
Acting Assistant Secretary 
Trade and Customs Branch 

20 December 2017 

 
 
 
 
 
 
 
 
 
 
 
 
 
"
